"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GDP","TOT","USD_CAP","A","1960",2408.509071,
"AUS","GDP","TOT","USD_CAP","A","1961",2379.169582,
"AUS","GDP","TOT","USD_CAP","A","1962",2572.910414,
"AUS","GDP","TOT","USD_CAP","A","1963",2747.828019,
"AUS","GDP","TOT","USD_CAP","A","1964",2897.709644,
"AUS","GDP","TOT","USD_CAP","A","1965",2996.975488,
"AUS","GDP","TOT","USD_CAP","A","1966",3270.051273,
"AUS","GDP","TOT","USD_CAP","A","1967",3441.34523,
"AUS","GDP","TOT","USD_CAP","A","1968",3826.664208,
"AUS","GDP","TOT","USD_CAP","A","1969",4200.716812,
"AUS","GDP","TOT","USD_CAP","A","1970",4650.077117,
"AUS","GDP","TOT","USD_CAP","A","1971",4862.084581,
"AUS","GDP","TOT","USD_CAP","A","1972",5208.919749,
"AUS","GDP","TOT","USD_CAP","A","1973",5792.452765,
"AUS","GDP","TOT","USD_CAP","A","1974",6241.474421,
"AUS","GDP","TOT","USD_CAP","A","1975",6934.065613,
"AUS","GDP","TOT","USD_CAP","A","1976",7390.445655,
"AUS","GDP","TOT","USD_CAP","A","1977",7720.400272,
"AUS","GDP","TOT","USD_CAP","A","1978",8544.449053,
"AUS","GDP","TOT","USD_CAP","A","1979",9442.488298,
"AUS","GDP","TOT","USD_CAP","A","1980",10461.350034,
"AUS","GDP","TOT","USD_CAP","A","1981",11819.865264,
"AUS","GDP","TOT","USD_CAP","A","1982",11879.178161,
"AUS","GDP","TOT","USD_CAP","A","1983",12674.522083,
"AUS","GDP","TOT","USD_CAP","A","1984",13472.887356,
"AUS","GDP","TOT","USD_CAP","A","1985",14395.713489,
"AUS","GDP","TOT","USD_CAP","A","1986",14816.75295,
"AUS","GDP","TOT","USD_CAP","A","1987",15933.602155,
"AUS","GDP","TOT","USD_CAP","A","1988",16935.983506,
"AUS","GDP","TOT","USD_CAP","A","1989",17678.363975,
"AUS","GDP","TOT","USD_CAP","A","1990",17568.324456,
"AUS","GDP","TOT","USD_CAP","A","1991",17926.090088,
"AUS","GDP","TOT","USD_CAP","A","1992",18937.500553,
"AUS","GDP","TOT","USD_CAP","A","1993",19929.781368,
"AUS","GDP","TOT","USD_CAP","A","1994",21134.146637,
"AUS","GDP","TOT","USD_CAP","A","1995",22098.572883,
"AUS","GDP","TOT","USD_CAP","A","1996",22974.739168,
"AUS","GDP","TOT","USD_CAP","A","1997",24160.255141,
"AUS","GDP","TOT","USD_CAP","A","1998",25342.189772,
"AUS","GDP","TOT","USD_CAP","A","1999",26777.755625,
"AUS","GDP","TOT","USD_CAP","A","2000",27888.229507,
"AUS","GDP","TOT","USD_CAP","A","2001",29133.088511,
"AUS","GDP","TOT","USD_CAP","A","2002",30376.853158,
"AUS","GDP","TOT","USD_CAP","A","2003",31827.642055,
"AUS","GDP","TOT","USD_CAP","A","2004",33454.904667,
"AUS","GDP","TOT","USD_CAP","A","2005",35068.84566,
"AUS","GDP","TOT","USD_CAP","A","2006",37138.28415,
"AUS","GDP","TOT","USD_CAP","A","2007",38775.780236,
"AUS","GDP","TOT","USD_CAP","A","2008",39219.474673,
"AUS","GDP","TOT","USD_CAP","A","2009",40897.041223,
"AUS","GDP","TOT","USD_CAP","A","2010",42165.828421,
"AUS","GDP","TOT","USD_CAP","A","2011",43583.03701,
"AUS","GDP","TOT","USD_CAP","A","2012",43082.387684,
"AUS","GDP","TOT","USD_CAP","A","2013",47002.990052,
"AUS","GDP","TOT","USD_CAP","A","2014",46920.617762,
"AUS","GDP","TOT","USD_CAP","A","2015",46761.167739,
"AUS","GDP","TOT","USD_CAP","A","2016",48177.785557,
"AUT","GDP","TOT","USD_CAP","A","1970",3834.186274,"E"
"AUT","GDP","TOT","USD_CAP","A","1971",4215.680804,"E"
"AUT","GDP","TOT","USD_CAP","A","1972",4644.59478,"E"
"AUT","GDP","TOT","USD_CAP","A","1973",5108.264528,"E"
"AUT","GDP","TOT","USD_CAP","A","1974",5776.797781,"E"
"AUT","GDP","TOT","USD_CAP","A","1975",6305.539334,"E"
"AUT","GDP","TOT","USD_CAP","A","1976",6968.044666,"E"
"AUT","GDP","TOT","USD_CAP","A","1977",7773.217807,"E"
"AUT","GDP","TOT","USD_CAP","A","1978",8308.19608,"E"
"AUT","GDP","TOT","USD_CAP","A","1979",9492.066592,"E"
"AUT","GDP","TOT","USD_CAP","A","1980",10527.276863,"E"
"AUT","GDP","TOT","USD_CAP","A","1981",11464.247298,"E"
"AUT","GDP","TOT","USD_CAP","A","1982",12411.434518,"E"
"AUT","GDP","TOT","USD_CAP","A","1983",13306.542102,"E"
"AUT","GDP","TOT","USD_CAP","A","1984",13786.622677,"E"
"AUT","GDP","TOT","USD_CAP","A","1985",14576.403239,"E"
"AUT","GDP","TOT","USD_CAP","A","1986",15203.062387,"E"
"AUT","GDP","TOT","USD_CAP","A","1987",15792.535307,"E"
"AUT","GDP","TOT","USD_CAP","A","1988",16860.255983,"E"
"AUT","GDP","TOT","USD_CAP","A","1989",18114.846121,"E"
"AUT","GDP","TOT","USD_CAP","A","1990",19452.472016,"E"
"AUT","GDP","TOT","USD_CAP","A","1991",20585.160084,"E"
"AUT","GDP","TOT","USD_CAP","A","1992",21259.919708,"E"
"AUT","GDP","TOT","USD_CAP","A","1993",21700.725466,"E"
"AUT","GDP","TOT","USD_CAP","A","1994",22607.735592,"E"
"AUT","GDP","TOT","USD_CAP","A","1995",23658.759946,
"AUT","GDP","TOT","USD_CAP","A","1996",24523.894617,
"AUT","GDP","TOT","USD_CAP","A","1997",25412.359688,
"AUT","GDP","TOT","USD_CAP","A","1998",26652.828948,
"AUT","GDP","TOT","USD_CAP","A","1999",27606.484243,
"AUT","GDP","TOT","USD_CAP","A","2000",29375.396801,
"AUT","GDP","TOT","USD_CAP","A","2001",29739.951109,
"AUT","GDP","TOT","USD_CAP","A","2002",31178.051444,
"AUT","GDP","TOT","USD_CAP","A","2003",32119.016757,
"AUT","GDP","TOT","USD_CAP","A","2004",33765.565737,
"AUT","GDP","TOT","USD_CAP","A","2005",35024.557484,
"AUT","GDP","TOT","USD_CAP","A","2006",37631.127824,
"AUT","GDP","TOT","USD_CAP","A","2007",39387.139009,
"AUT","GDP","TOT","USD_CAP","A","2008",41316.022642,
"AUT","GDP","TOT","USD_CAP","A","2009",40928.181598,
"AUT","GDP","TOT","USD_CAP","A","2010",42058.754579,
"AUT","GDP","TOT","USD_CAP","A","2011",44469.209642,
"AUT","GDP","TOT","USD_CAP","A","2012",46477.655075,
"AUT","GDP","TOT","USD_CAP","A","2013",47936.677963,
"AUT","GDP","TOT","USD_CAP","A","2014",48801.307071,
"AUT","GDP","TOT","USD_CAP","A","2015",49959.258774,
"AUT","GDP","TOT","USD_CAP","A","2016",50503.328406,
"BEL","GDP","TOT","USD_CAP","A","1970",3901.650108,"E"
"BEL","GDP","TOT","USD_CAP","A","1971",4238.238262,"E"
"BEL","GDP","TOT","USD_CAP","A","1972",4636.853981,"E"
"BEL","GDP","TOT","USD_CAP","A","1973",5173.07431,"E"
"BEL","GDP","TOT","USD_CAP","A","1974",5856.498557,"E"
"BEL","GDP","TOT","USD_CAP","A","1975",6296.575847,"E"
"BEL","GDP","TOT","USD_CAP","A","1976",7006.213075,"E"
"BEL","GDP","TOT","USD_CAP","A","1977",7479.010357,"E"
"BEL","GDP","TOT","USD_CAP","A","1978",8224.903378,"E"
"BEL","GDP","TOT","USD_CAP","A","1979",9105.90509,"E"
"BEL","GDP","TOT","USD_CAP","A","1980",10335.0311,"E"
"BEL","GDP","TOT","USD_CAP","A","1981",11269.518917,"E"
"BEL","GDP","TOT","USD_CAP","A","1982",12042.305608,"E"
"BEL","GDP","TOT","USD_CAP","A","1983",12559.364379,"E"
"BEL","GDP","TOT","USD_CAP","A","1984",13324.40134,"E"
"BEL","GDP","TOT","USD_CAP","A","1985",13975.027988,"E"
"BEL","GDP","TOT","USD_CAP","A","1986",14513.917642,"E"
"BEL","GDP","TOT","USD_CAP","A","1987",15210.567696,"E"
"BEL","GDP","TOT","USD_CAP","A","1988",16430.055373,"E"
"BEL","GDP","TOT","USD_CAP","A","1989",17597.042933,"E"
"BEL","GDP","TOT","USD_CAP","A","1990",18767.63128,"E"
"BEL","GDP","TOT","USD_CAP","A","1991",19672.793276,"E"
"BEL","GDP","TOT","USD_CAP","A","1992",20345.863317,"E"
"BEL","GDP","TOT","USD_CAP","A","1993",20549.817613,"E"
"BEL","GDP","TOT","USD_CAP","A","1994",21600.146315,"E"
"BEL","GDP","TOT","USD_CAP","A","1995",22529.740186,
"BEL","GDP","TOT","USD_CAP","A","1996",22885.316912,
"BEL","GDP","TOT","USD_CAP","A","1997",23917.069316,
"BEL","GDP","TOT","USD_CAP","A","1998",24543.946055,
"BEL","GDP","TOT","USD_CAP","A","1999",25643.320168,
"BEL","GDP","TOT","USD_CAP","A","2000",27984.686172,
"BEL","GDP","TOT","USD_CAP","A","2001",28981.381462,
"BEL","GDP","TOT","USD_CAP","A","2002",30482.159886,
"BEL","GDP","TOT","USD_CAP","A","2003",31054.694844,
"BEL","GDP","TOT","USD_CAP","A","2004",32249.938092,
"BEL","GDP","TOT","USD_CAP","A","2005",33331.115656,
"BEL","GDP","TOT","USD_CAP","A","2006",35390.703792,
"BEL","GDP","TOT","USD_CAP","A","2007",36865.209673,
"BEL","GDP","TOT","USD_CAP","A","2008",38133.402295,
"BEL","GDP","TOT","USD_CAP","A","2009",38003.726688,
"BEL","GDP","TOT","USD_CAP","A","2010",40089.477213,
"BEL","GDP","TOT","USD_CAP","A","2011",41450.360532,
"BEL","GDP","TOT","USD_CAP","A","2012",42585.15311,
"BEL","GDP","TOT","USD_CAP","A","2013",43745.951564,
"BEL","GDP","TOT","USD_CAP","A","2014",44742.992294,
"BEL","GDP","TOT","USD_CAP","A","2015",45577.244113,
"BEL","GDP","TOT","USD_CAP","A","2016",46607.395767,
"CAN","GDP","TOT","USD_CAP","A","1970",4555.027261,"E"
"CAN","GDP","TOT","USD_CAP","A","1971",4919.449356,"E"
"CAN","GDP","TOT","USD_CAP","A","1972",5349.466577,"E"
"CAN","GDP","TOT","USD_CAP","A","1973",5960.092233,"E"
"CAN","GDP","TOT","USD_CAP","A","1974",6641.866721,"E"
"CAN","GDP","TOT","USD_CAP","A","1975",7282.233251,"E"
"CAN","GDP","TOT","USD_CAP","A","1976",7975.719977,"E"
"CAN","GDP","TOT","USD_CAP","A","1977",8661.422757,"E"
"CAN","GDP","TOT","USD_CAP","A","1978",9540.598788,"E"
"CAN","GDP","TOT","USD_CAP","A","1979",10615.658562,"E"
"CAN","GDP","TOT","USD_CAP","A","1980",11671.821947,"E"
"CAN","GDP","TOT","USD_CAP","A","1981",13046.669583,
"CAN","GDP","TOT","USD_CAP","A","1982",13253.765222,
"CAN","GDP","TOT","USD_CAP","A","1983",13996.044564,
"CAN","GDP","TOT","USD_CAP","A","1984",15207.157551,
"CAN","GDP","TOT","USD_CAP","A","1985",16287.171682,
"CAN","GDP","TOT","USD_CAP","A","1986",16807.08588,
"CAN","GDP","TOT","USD_CAP","A","1987",17706.993181,
"CAN","GDP","TOT","USD_CAP","A","1988",18892.114879,
"CAN","GDP","TOT","USD_CAP","A","1989",19725.651673,
"CAN","GDP","TOT","USD_CAP","A","1990",20180.350137,
"CAN","GDP","TOT","USD_CAP","A","1991",20156.741996,
"CAN","GDP","TOT","USD_CAP","A","1992",20553.528794,
"CAN","GDP","TOT","USD_CAP","A","1993",21365.196777,
"CAN","GDP","TOT","USD_CAP","A","1994",22551.987107,
"CAN","GDP","TOT","USD_CAP","A","1995",23395.473915,
"CAN","GDP","TOT","USD_CAP","A","1996",23954.649762,
"CAN","GDP","TOT","USD_CAP","A","1997",25156.150049,
"CAN","GDP","TOT","USD_CAP","A","1998",26197.932922,
"CAN","GDP","TOT","USD_CAP","A","1999",27745.751307,
"CAN","GDP","TOT","USD_CAP","A","2000",29265.221478,
"CAN","GDP","TOT","USD_CAP","A","2001",30133.352284,
"CAN","GDP","TOT","USD_CAP","A","2002",30854.823032,
"CAN","GDP","TOT","USD_CAP","A","2003",32224.015719,
"CAN","GDP","TOT","USD_CAP","A","2004",33815.119074,
"CAN","GDP","TOT","USD_CAP","A","2005",36212.643556,
"CAN","GDP","TOT","USD_CAP","A","2006",38009.872181,
"CAN","GDP","TOT","USD_CAP","A","2007",39441.964993,
"CAN","GDP","TOT","USD_CAP","A","2008",40277.618235,
"CAN","GDP","TOT","USD_CAP","A","2009",38791.071038,
"CAN","GDP","TOT","USD_CAP","A","2010",40027.204359,
"CAN","GDP","TOT","USD_CAP","A","2011",41565.258933,
"CAN","GDP","TOT","USD_CAP","A","2012",42145.104092,
"CAN","GDP","TOT","USD_CAP","A","2013",44097.565566,
"CAN","GDP","TOT","USD_CAP","A","2014",45508.069534,
"CAN","GDP","TOT","USD_CAP","A","2015",44627.323469,
"CAN","GDP","TOT","USD_CAP","A","2016",44792.545622,
"CZE","GDP","TOT","USD_CAP","A","1990",12630.54609,"E"
"CZE","GDP","TOT","USD_CAP","A","1991",11595.583734,"E"
"CZE","GDP","TOT","USD_CAP","A","1992",11789.399762,"E"
"CZE","GDP","TOT","USD_CAP","A","1993",12062.407885,"E"
"CZE","GDP","TOT","USD_CAP","A","1994",12670.699728,"E"
"CZE","GDP","TOT","USD_CAP","A","1995",13746.892404,
"CZE","GDP","TOT","USD_CAP","A","1996",14580.115684,
"CZE","GDP","TOT","USD_CAP","A","1997",14724.533267,
"CZE","GDP","TOT","USD_CAP","A","1998",14893.409158,
"CZE","GDP","TOT","USD_CAP","A","1999",15325.709916,
"CZE","GDP","TOT","USD_CAP","A","2000",16160.743411,
"CZE","GDP","TOT","USD_CAP","A","2001",17556.067889,
"CZE","GDP","TOT","USD_CAP","A","2002",18182.35455,
"CZE","GDP","TOT","USD_CAP","A","2003",19410.183423,
"CZE","GDP","TOT","USD_CAP","A","2004",20786.587373,
"CZE","GDP","TOT","USD_CAP","A","2005",21907.305595,
"CZE","GDP","TOT","USD_CAP","A","2006",23715.319299,
"CZE","GDP","TOT","USD_CAP","A","2007",26059.997821,
"CZE","GDP","TOT","USD_CAP","A","2008",27724.418767,
"CZE","GDP","TOT","USD_CAP","A","2009",27469.266871,
"CZE","GDP","TOT","USD_CAP","A","2010",27581.602604,
"CZE","GDP","TOT","USD_CAP","A","2011",28795.816027,
"CZE","GDP","TOT","USD_CAP","A","2012",29051.390424,
"CZE","GDP","TOT","USD_CAP","A","2013",30496.020039,
"CZE","GDP","TOT","USD_CAP","A","2014",32265.045158,
"CZE","GDP","TOT","USD_CAP","A","2015",33478.622515,
"CZE","GDP","TOT","USD_CAP","A","2016",34752.658486,
"DNK","GDP","TOT","USD_CAP","A","1966",3478.762434,
"DNK","GDP","TOT","USD_CAP","A","1967",3688.285602,
"DNK","GDP","TOT","USD_CAP","A","1968",4005.792223,
"DNK","GDP","TOT","USD_CAP","A","1969",4487.227813,
"DNK","GDP","TOT","USD_CAP","A","1970",4253.558068,
"DNK","GDP","TOT","USD_CAP","A","1971",4580.661322,
"DNK","GDP","TOT","USD_CAP","A","1972",4937.897018,
"DNK","GDP","TOT","USD_CAP","A","1973",5387.346503,
"DNK","GDP","TOT","USD_CAP","A","1974",5778.928516,
"DNK","GDP","TOT","USD_CAP","A","1975",6203.726341,
"DNK","GDP","TOT","USD_CAP","A","1976",6914.200075,
"DNK","GDP","TOT","USD_CAP","A","1977",7456.903864,
"DNK","GDP","TOT","USD_CAP","A","1978",8132.574308,
"DNK","GDP","TOT","USD_CAP","A","1979",9121.39488,
"DNK","GDP","TOT","USD_CAP","A","1980",9884.394497,
"DNK","GDP","TOT","USD_CAP","A","1981",10739.426901,
"DNK","GDP","TOT","USD_CAP","A","1982",11835.174841,
"DNK","GDP","TOT","USD_CAP","A","1983",12631.723048,
"DNK","GDP","TOT","USD_CAP","A","1984",13632.853458,
"DNK","GDP","TOT","USD_CAP","A","1985",14626.608948,
"DNK","GDP","TOT","USD_CAP","A","1986",15632.116422,
"DNK","GDP","TOT","USD_CAP","A","1987",16049.749715,
"DNK","GDP","TOT","USD_CAP","A","1988",16599.658732,
"DNK","GDP","TOT","USD_CAP","A","1989",17349.560435,
"DNK","GDP","TOT","USD_CAP","A","1990",18228.349075,
"DNK","GDP","TOT","USD_CAP","A","1991",19045.70286,
"DNK","GDP","TOT","USD_CAP","A","1992",19795.787784,
"DNK","GDP","TOT","USD_CAP","A","1993",20198.631207,
"DNK","GDP","TOT","USD_CAP","A","1994",21657.534708,
"DNK","GDP","TOT","USD_CAP","A","1995",22674.098686,
"DNK","GDP","TOT","USD_CAP","A","1996",23710.722854,
"DNK","GDP","TOT","USD_CAP","A","1997",24914.272276,
"DNK","GDP","TOT","USD_CAP","A","1998",25798.511387,
"DNK","GDP","TOT","USD_CAP","A","1999",26657.832804,
"DNK","GDP","TOT","USD_CAP","A","2000",28666.216517,
"DNK","GDP","TOT","USD_CAP","A","2001",29483.946858,
"DNK","GDP","TOT","USD_CAP","A","2002",30639.953104,
"DNK","GDP","TOT","USD_CAP","A","2003",30787.412894,
"DNK","GDP","TOT","USD_CAP","A","2004",32929.7573,
"DNK","GDP","TOT","USD_CAP","A","2005",34152.878002,
"DNK","GDP","TOT","USD_CAP","A","2006",37302.358922,
"DNK","GDP","TOT","USD_CAP","A","2007",38972.031372,
"DNK","GDP","TOT","USD_CAP","A","2008",41282.997487,
"DNK","GDP","TOT","USD_CAP","A","2009",40333.144354,
"DNK","GDP","TOT","USD_CAP","A","2010",43046.842485,
"DNK","GDP","TOT","USD_CAP","A","2011",44407.951375,
"DNK","GDP","TOT","USD_CAP","A","2012",44808.543206,
"DNK","GDP","TOT","USD_CAP","A","2013",46742.938839,
"DNK","GDP","TOT","USD_CAP","A","2014",47905.477296,
"DNK","GDP","TOT","USD_CAP","A","2015",48687.542208,
"DNK","GDP","TOT","USD_CAP","A","2016",49020.543891,
"FIN","GDP","TOT","USD_CAP","A","1970",3397.148752,"E"
"FIN","GDP","TOT","USD_CAP","A","1971",3649.026097,"E"
"FIN","GDP","TOT","USD_CAP","A","1972",4076.74008,"E"
"FIN","GDP","TOT","USD_CAP","A","1973",4573.179016,"E"
"FIN","GDP","TOT","USD_CAP","A","1974",5117.87798,"E"
"FIN","GDP","TOT","USD_CAP","A","1975",5668.144473,"E"
"FIN","GDP","TOT","USD_CAP","A","1976",5981.701466,"E"
"FIN","GDP","TOT","USD_CAP","A","1977",6350.222305,"E"
"FIN","GDP","TOT","USD_CAP","A","1978",6974.498839,"E"
"FIN","GDP","TOT","USD_CAP","A","1979",8067.3242,"E"
"FIN","GDP","TOT","USD_CAP","A","1980",9240.137381,
"FIN","GDP","TOT","USD_CAP","A","1981",10189.921663,
"FIN","GDP","TOT","USD_CAP","A","1982",11094.021015,
"FIN","GDP","TOT","USD_CAP","A","1983",11821.198865,
"FIN","GDP","TOT","USD_CAP","A","1984",12566.785133,
"FIN","GDP","TOT","USD_CAP","A","1985",13371.665484,
"FIN","GDP","TOT","USD_CAP","A","1986",13967.751806,
"FIN","GDP","TOT","USD_CAP","A","1987",14792.113241,
"FIN","GDP","TOT","USD_CAP","A","1988",16060.707088,
"FIN","GDP","TOT","USD_CAP","A","1989",17470.819192,
"FIN","GDP","TOT","USD_CAP","A","1990",18159.051686,
"FIN","GDP","TOT","USD_CAP","A","1991",17557.600134,
"FIN","GDP","TOT","USD_CAP","A","1992",17263.35945,
"FIN","GDP","TOT","USD_CAP","A","1993",17459.79081,
"FIN","GDP","TOT","USD_CAP","A","1994",18454.01285,
"FIN","GDP","TOT","USD_CAP","A","1995",19556.534264,
"FIN","GDP","TOT","USD_CAP","A","1996",20053.208859,
"FIN","GDP","TOT","USD_CAP","A","1997",21768.770026,
"FIN","GDP","TOT","USD_CAP","A","1998",23539.327043,
"FIN","GDP","TOT","USD_CAP","A","1999",24768.529997,
"FIN","GDP","TOT","USD_CAP","A","2000",26748.672099,
"FIN","GDP","TOT","USD_CAP","A","2001",27793.753282,
"FIN","GDP","TOT","USD_CAP","A","2002",28567.171807,
"FIN","GDP","TOT","USD_CAP","A","2003",28982.988579,
"FIN","GDP","TOT","USD_CAP","A","2004",31129.126686,
"FIN","GDP","TOT","USD_CAP","A","2005",31993.376199,
"FIN","GDP","TOT","USD_CAP","A","2006",34367.27806,
"FIN","GDP","TOT","USD_CAP","A","2007",37696.793038,
"FIN","GDP","TOT","USD_CAP","A","2008",39969.392258,
"FIN","GDP","TOT","USD_CAP","A","2009",37823.023528,
"FIN","GDP","TOT","USD_CAP","A","2010",38774.828612,
"FIN","GDP","TOT","USD_CAP","A","2011",40683.337419,
"FIN","GDP","TOT","USD_CAP","A","2012",40619.937023,
"FIN","GDP","TOT","USD_CAP","A","2013",41293.293616,
"FIN","GDP","TOT","USD_CAP","A","2014",41462.716744,
"FIN","GDP","TOT","USD_CAP","A","2015",42063.734952,
"FIN","GDP","TOT","USD_CAP","A","2016",43378.173879,
"FRA","GDP","TOT","USD_CAP","A","1960",1811.845107,
"FRA","GDP","TOT","USD_CAP","A","1961",1897.968394,
"FRA","GDP","TOT","USD_CAP","A","1962",2041.754359,
"FRA","GDP","TOT","USD_CAP","A","1963",2144.973811,
"FRA","GDP","TOT","USD_CAP","A","1964",2301.038941,
"FRA","GDP","TOT","USD_CAP","A","1965",2463.045814,
"FRA","GDP","TOT","USD_CAP","A","1966",2661.762548,
"FRA","GDP","TOT","USD_CAP","A","1967",2846.355409,
"FRA","GDP","TOT","USD_CAP","A","1968",3100.059837,
"FRA","GDP","TOT","USD_CAP","A","1969",3490.962801,
"FRA","GDP","TOT","USD_CAP","A","1970",3719.112612,
"FRA","GDP","TOT","USD_CAP","A","1971",4078.001157,
"FRA","GDP","TOT","USD_CAP","A","1972",4408.423006,
"FRA","GDP","TOT","USD_CAP","A","1973",4902.278239,
"FRA","GDP","TOT","USD_CAP","A","1974",5535.69651,
"FRA","GDP","TOT","USD_CAP","A","1975",5961.33154,
"FRA","GDP","TOT","USD_CAP","A","1976",6533.557522,
"FRA","GDP","TOT","USD_CAP","A","1977",7145.849356,
"FRA","GDP","TOT","USD_CAP","A","1978",7917.21644,
"FRA","GDP","TOT","USD_CAP","A","1979",8837.236028,
"FRA","GDP","TOT","USD_CAP","A","1980",9736.834728,
"FRA","GDP","TOT","USD_CAP","A","1981",10700.091163,
"FRA","GDP","TOT","USD_CAP","A","1982",11579.024587,
"FRA","GDP","TOT","USD_CAP","A","1983",12122.456677,
"FRA","GDP","TOT","USD_CAP","A","1984",12682.230535,
"FRA","GDP","TOT","USD_CAP","A","1985",13234.722792,
"FRA","GDP","TOT","USD_CAP","A","1986",13749.30795,
"FRA","GDP","TOT","USD_CAP","A","1987",14385.930389,
"FRA","GDP","TOT","USD_CAP","A","1988",15505.588456,
"FRA","GDP","TOT","USD_CAP","A","1989",16710.9975,
"FRA","GDP","TOT","USD_CAP","A","1990",17737.65678,
"FRA","GDP","TOT","USD_CAP","A","1991",18425.785716,
"FRA","GDP","TOT","USD_CAP","A","1992",19052.540055,
"FRA","GDP","TOT","USD_CAP","A","1993",19302.651823,
"FRA","GDP","TOT","USD_CAP","A","1994",20100.925184,
"FRA","GDP","TOT","USD_CAP","A","1995",20872.335005,
"FRA","GDP","TOT","USD_CAP","A","1996",21455.061465,
"FRA","GDP","TOT","USD_CAP","A","1997",22365.384746,
"FRA","GDP","TOT","USD_CAP","A","1998",23474.102003,
"FRA","GDP","TOT","USD_CAP","A","1999",24447.776141,
"FRA","GDP","TOT","USD_CAP","A","2000",26226.069123,
"FRA","GDP","TOT","USD_CAP","A","2001",27657.697461,
"FRA","GDP","TOT","USD_CAP","A","2002",28658.522754,
"FRA","GDP","TOT","USD_CAP","A","2003",28275.887995,
"FRA","GDP","TOT","USD_CAP","A","2004",29179.712068,
"FRA","GDP","TOT","USD_CAP","A","2005",30625.932308,
"FRA","GDP","TOT","USD_CAP","A","2006",32553.116641,
"FRA","GDP","TOT","USD_CAP","A","2007",34184.419177,
"FRA","GDP","TOT","USD_CAP","A","2008",35184.233632,
"FRA","GDP","TOT","USD_CAP","A","2009",34753.370512,
"FRA","GDP","TOT","USD_CAP","A","2010",36022.169563,
"FRA","GDP","TOT","USD_CAP","A","2011",37485.25235,
"FRA","GDP","TOT","USD_CAP","A","2012",37671.028181,
"FRA","GDP","TOT","USD_CAP","A","2013",39515.13827,
"FRA","GDP","TOT","USD_CAP","A","2014",40117.108447,
"FRA","GDP","TOT","USD_CAP","A","2015",40489.194892,"P"
"FRA","GDP","TOT","USD_CAP","A","2016",41364.43588,"P"
"DEU","GDP","TOT","USD_CAP","A","1970",4048.05206,"E"
"DEU","GDP","TOT","USD_CAP","A","1971",4351.240335,"E"
"DEU","GDP","TOT","USD_CAP","A","1972",4712.577962,"E"
"DEU","GDP","TOT","USD_CAP","A","1973",5190.541726,"E"
"DEU","GDP","TOT","USD_CAP","A","1974",5705.498851,"E"
"DEU","GDP","TOT","USD_CAP","A","1975",6203.441212,"E"
"DEU","GDP","TOT","USD_CAP","A","1976",6899.565803,"E"
"DEU","GDP","TOT","USD_CAP","A","1977",7587.538653,"E"
"DEU","GDP","TOT","USD_CAP","A","1978",8373.469943,"E"
"DEU","GDP","TOT","USD_CAP","A","1979",9438.336856,"E"
"DEU","GDP","TOT","USD_CAP","A","1980",10407.980211,"E"
"DEU","GDP","TOT","USD_CAP","A","1981",11423.143844,"E"
"DEU","GDP","TOT","USD_CAP","A","1982",12096.708169,"E"
"DEU","GDP","TOT","USD_CAP","A","1983",12806.87371,"E"
"DEU","GDP","TOT","USD_CAP","A","1984",13683.996019,"E"
"DEU","GDP","TOT","USD_CAP","A","1985",14483.695858,"E"
"DEU","GDP","TOT","USD_CAP","A","1986",15109.617936,"E"
"DEU","GDP","TOT","USD_CAP","A","1987",15706.713057,"E"
"DEU","GDP","TOT","USD_CAP","A","1988",16773.577046,"E"
"DEU","GDP","TOT","USD_CAP","A","1989",17975.415356,"E"
"DEU","GDP","TOT","USD_CAP","A","1990",19450.069744,"E"
"DEU","GDP","TOT","USD_CAP","A","1991",20963.237586,
"DEU","GDP","TOT","USD_CAP","A","1992",21710.524297,
"DEU","GDP","TOT","USD_CAP","A","1993",21893.250105,
"DEU","GDP","TOT","USD_CAP","A","1994",22851.871124,
"DEU","GDP","TOT","USD_CAP","A","1995",23686.856528,
"DEU","GDP","TOT","USD_CAP","A","1996",24237.157688,
"DEU","GDP","TOT","USD_CAP","A","1997",24791.779686,
"DEU","GDP","TOT","USD_CAP","A","1998",25559.155992,
"DEU","GDP","TOT","USD_CAP","A","1999",26579.739076,
"DEU","GDP","TOT","USD_CAP","A","2000",27546.580953,
"DEU","GDP","TOT","USD_CAP","A","2001",28790.799027,
"DEU","GDP","TOT","USD_CAP","A","2002",29654.218685,
"DEU","GDP","TOT","USD_CAP","A","2003",30350.202733,
"DEU","GDP","TOT","USD_CAP","A","2004",31837.711132,
"DEU","GDP","TOT","USD_CAP","A","2005",32413.540064,
"DEU","GDP","TOT","USD_CAP","A","2006",34753.952042,
"DEU","GDP","TOT","USD_CAP","A","2007",37017.966335,
"DEU","GDP","TOT","USD_CAP","A","2008",38662.606129,
"DEU","GDP","TOT","USD_CAP","A","2009",37688.919485,
"DEU","GDP","TOT","USD_CAP","A","2010",39955.045883,
"DEU","GDP","TOT","USD_CAP","A","2011",42692.50173,
"DEU","GDP","TOT","USD_CAP","A","2012",43564.07389,
"DEU","GDP","TOT","USD_CAP","A","2013",45231.971754,
"DEU","GDP","TOT","USD_CAP","A","2014",47092.217215,
"DEU","GDP","TOT","USD_CAP","A","2015",47810.634528,
